# Iteration newS newE bestS bestE rejectS rejectE
0 2.4676313644249093 3.276843709595627 793.0912918759393 0.0 0.0 1.0 2.4676313644249093 3.276843709595627 793.0912918759393
1 3.956097461592565 0.30342244078583325 23562.653231934317 0.0 0.0 1.0 3.956097461592565 0.30342244078583325 23562.653231934317
2 4.462482806894162 1.3937668604472284 34310.97671407475 0.0 0.0 1.0 4.462482806894162 1.3937668604472284 34310.97671407475
3 4.391208555613532 2.8069272060395223 27156.650660702515 0.0 0.0 1.0 4.391208555613532 2.8069272060395223 27156.650660702515
4 4.645134321031771 2.7388064380300396 35502.06871899723 0.0 0.0 1.0 4.645134321031771 2.7388064380300396 35502.06871899723
5 4.852766354344788 2.687748080682657 43535.450931103966 0.0 0.0 1.0 4.852766354344788 2.687748080682657 43535.450931103966
6 3.007015488716306 2.2998440629388 4549.886459814497 0.0 0.0 1.0 3.007015488716306 2.2998440629388 4549.886459814497
7 4.455853548479002 0.6636733656642454 36841.22782300773 0.0 0.0 1.0 4.455853548479002 0.6636733656642454 36841.22782300773
8 2.8760454858923548 0.7400088682473178 5676.062737577631 0.0 0.0 1.0 2.8760454858923548 0.7400088682473178 5676.062737577631
9 2.0331259942329267 2.919898114815693 148.3748935378551 0.0 0.0 1.0 2.0331259942329267 2.919898114815693 148.3748935378551
10 1.683836712368818 1.5383370741697657 168.68049128076288 0.0 0.0 1.0 1.683836712368818 1.5383370741697657 168.68049128076288
11 4.508483870239395 3.4103675712339956 28627.615469951787 0.0 0.0 1.0 4.508483870239395 3.4103675712339956 28627.615469951787
12 1.053630545699943 2.204384291355745 119.74051817238384 0.0 0.0 1.0 1.053630545699943 2.204384291355745 119.74051817238384
13 3.1073748062993 0.5722356378822717 8255.515552416995 0.0 0.0 1.0 3.1073748062993 0.5722356378822717 8255.515552416995
14 3.695285134406095 2.88677372916524 11603.019030495552 0.0 0.0 1.0 3.695285134406095 2.88677372916524 11603.019030495552
15 2.907904713761274 4.41423770044692 1637.1514560820533 0.0 0.0 1.0 2.907904713761274 4.41423770044692 1637.1514560820533
16 1.3604068026185994 4.288322155801645 594.3268194025615 0.0 0.0 1.0 1.3604068026185994 4.288322155801645 594.3268194025615
17 2.5385470431679433 3.6900485368119362 760.9137724849902 0.0 0.0 1.0 2.5385470431679433 3.6900485368119362 760.9137724849902
18 4.472334426496182 0.5513845372039695 37843.8268871347 0.0 0.0 1.0 4.472334426496182 0.5513845372039695 37843.8268871347
19 0.5466225611998069 0.4725446508027938 3.224402669318608 0.0 0.0 1.0
20 1.4108016553793015 0.8211152177540647 136.88240061528631 0.0 0.0 1.0 1.4108016553793015 0.8211152177540647 136.88240061528631
21 0.26872377482007537 2.228656891178123 465.5600203081804 0.0 0.0 1.0 0.26872377482007537 2.228656891178123 465.5600203081804
22 0.23283822648485875 0.340752345886788 8.798980200339837 0.0 0.0 1.0
23 3.9567470510284415 1.4380060583874124 20223.443099364304 0.0 0.0 1.0 3.9567470510284415 1.4380060583874124 20223.443099364304
24 3.337765384395005 2.751028200689551 7044.0871219197525 0.0 0.0 1.0 3.337765384395005 2.751028200689551 7044.0871219197525
25 0.3054240194276352 2.253062938222137 466.9470147142221 0.0 0.0 1.0 0.3054240194276352 2.253062938222137 466.9470147142221
26 2.7092640755501085 0.8175509719718209 4257.301599739206 0.0 0.0 1.0 2.7092640755501085 0.8175509719718209 4257.301599739206
27 0.8627332413756418 0.4522184615984762 8.550509732222839 0.0 0.0 1.0
28 4.053396636597499 4.147507713155178 15095.344585861252 0.0 0.0 1.0 4.053396636597499 4.147507713155178 15095.344585861252
29 1.129756030370227 3.0324681023295277 308.41237631046994 0.0 0.0 1.0 1.129756030370227 3.0324681023295277 308.41237631046994
30 0.8514628619994363 1.689906695455863 93.12867814653474 0.0 0.0 1.0 0.8514628619994363 1.689906695455863 93.12867814653474
31 3.2925423089806163 0.17801176953125372 11374.835368483027 0.0 0.0 1.0 3.2925423089806163 0.17801176953125372 11374.835368483027
32 2.291495662802799 1.3554851512032375 1519.1344483790112 0.0 0.0 1.0 2.291495662802799 1.3554851512032375 1519.1344483790112
33 1.7522159177682939 1.3486512215081061 296.9597217386256 0.0 0.0 1.0 1.7522159177682939 1.3486512215081061 296.9597217386256
34 1.2833078725479004 0.4703464713338479 138.5031649806547 0.0 0.0 1.0
35 0.4630782327264842 3.9653306640223818 1407.2052748523702 0.0 0.0 1.0 0.4630782327264842 3.9653306640223818 1407.2052748523702
36 3.634903085184485 0.9106441103061003 15140.558834137993 0.0 0.0 1.0 3.634903085184485 0.9106441103061003 15140.558834137993
37 0.8205679430643047 1.8675645307908064 142.65138952930198 0.0 0.0 1.0
38 2.751538504102855 4.365862001870021 1030.335858434212 0.0 0.0 1.0 2.751538504102855 4.365862001870021 1030.335858434212
39 3.757415059941737 1.0174970178333398 17170.36117971577 0.0 0.0 1.0 3.757415059941737 1.0174970178333398 17170.36117971577
40 1.7406311788909172 2.6744887884059354 13.172920025486585 0.0 0.0 1.0
41 3.0608217599641625 3.9859661697132625 2901.5538118187937 0.0 0.0 1.0 3.0608217599641625 3.9859661697132625 2901.5538118187937
42 0.6986281196449446 1.214506480217574 52.86018658405859 0.0 0.0 1.0 0.6986281196449446 1.214506480217574 52.86018658405859
43 0.42876758137422777 3.7805346438161798 1293.9463636823416 0.0 0.0 1.0 0.42876758137422777 3.7805346438161798 1293.9463636823416
44 0.6331885782715382 2.331517236271886 372.8521171641771 0.0 0.0 1.0 0.6331885782715382 2.331517236271886 372.8521171641771
45 0.8151313352112604 2.385950088821035 296.3941870750072 0.0 0.0 1.0 0.8151313352112604 2.385950088821035 296.3941870750072
46 1.0288152201712668 4.206727199228934 991.1589892821721 0.0 0.0 1.0 1.0288152201712668 4.206727199228934 991.1589892821721
