# index clusteringCoefficient averagePathLength inDegreeMean outDegreeMean
1 0.9331810465956808 4.690710513682196 1.8048780487804883 1.804878048780488
2 0.8226873028552408 4.855652559928992 3.234999999999999 3.235
3 0.7141361263586616 3.67850067771869 5.92 5.920000000000004
4 0.6289718250794359 2.804679754114609 9.26 9.26
5 0.5855887047956937 2.727506259551917 13.149999999999997 13.150000000000007
6 0.5224489084746851 2.3721253513039833 17.550000000000015 17.549999999999997
7 0.46141402599093145 2.1698779974758176 22.62499999999999 22.625
8 0.4238612115135741 1.9861236462093945 27.035000000000007 27.034999999999997
9 0.39119017214161206 1.9524305465149578 30.874999999999993 30.875000000000004
10 0.3780920363938728 1.888561980888899 33.249999999999986 33.25000000000001
11 0.3767992194616299 1.8517235992501546 34.775 34.775000000000006
12 0.37976250591537 1.831285148927303 35.89500000000001 35.89500000000001
13 0.3825345383042603 1.8201621467609426 36.73999999999999 36.74000000000001
14 0.3772207481685785 1.8127045483829407 37.33499999999999 37.33500000000002
15 0.37712780731780304 1.8080917407550576 37.66000000000001 37.66000000000001
16 0.377817594922858 1.8069836361293656 37.730000000000004 37.73000000000001
17 0.37235923791102055 1.8111369027880564 37.930000000000014 37.929999999999986
18 0.36539268062088726 1.8063296279376666 38.27500000000001 38.27499999999999
19 0.36606940949046207 1.806646296810689 38.499999999999986 38.499999999999986
20 0.36331345515556057 1.8072110552763812 38.665000000000006 38.665000000000006
21 0.36264762738446976 1.8069849246231133 38.650000000000006 38.64999999999996
22 0.3610675858044281 1.8068844221105527 38.65000000000002 38.65000000000002
23 0.3673580260422365 1.8062814070351756 38.725000000000016 38.724999999999994
24 0.3597868111026006 1.8060050251256319 38.72500000000001 38.725000000000016
25 0.3623445307655835 1.805778894472359 38.71499999999999 38.71499999999999
26 0.36143359959149485 1.8059296482412082 38.68999999999999 38.690000000000005
27 0.3612860633913263 1.8063567839195958 38.70000000000002 38.70000000000001
28 0.35941277309698344 1.805879396984926 38.71000000000001 38.70999999999997
29 0.3602162891636577 1.8057286432160788 38.745000000000005 38.74499999999999
30 0.3588742386110808 1.8058291457286424 38.710000000000015 38.71
31 0.3613092242039608 1.8059296482412082 38.720000000000006 38.720000000000006
32 0.3601960462486777 1.80618090452262 38.70000000000002 38.69999999999996
33 0.3598212787686472 1.8056783919597972 38.71499999999999 38.714999999999975
34 0.35853187195292435 1.8058793969849294 38.7 38.70000000000001
35 0.35867016814385233 1.8062814070351763 38.66999999999999 38.669999999999995
36 0.36527975343764807 1.8058793969849283 38.70499999999998 38.705
37 0.3588257285625707 1.8060050251256297 38.665 38.664999999999985
38 0.361846846846847 1.806030150753774 38.69500000000002 38.69499999999999
39 0.36599044388518054 1.8062060301507574 38.69 38.69
40 0.36075026443447505 1.8059798994974918 38.71999999999999 38.71999999999999
41 0.3579335813546336 1.8062562814070322 38.699999999999996 38.70000000000001
42 0.36208070418596733 1.8062060301507574 38.715000000000025 38.71499999999999
43 0.355054528212423 1.8060301507537664 38.68999999999999 38.68999999999999
44 0.35805467410730574 1.8061557788944713 38.68999999999998 38.68999999999999
45 0.3605038844512529 1.806582914572868 38.65500000000001 38.65499999999998
46 0.3631670131670128 1.8063065326633159 38.66999999999997 38.670000000000016
47 0.36090381879855554 1.805854271356784 38.71499999999999 38.71500000000001
48 0.3626193602509392 1.8057537688442222 38.71000000000001 38.71
49 0.35878341904657707 1.8057286432160782 38.705000000000005 38.704999999999984
50 0.3598467799783592 1.8059547738693478 38.670000000000044 38.66999999999999
51 0.3610039391618337 1.8060301507537704 38.7 38.70000000000002
52 0.36128825181456753 1.8060804020100518 38.684999999999995 38.685000000000024
53 0.36156180471969923 1.8061306532663295 38.67499999999998 38.675000000000004
54 0.36034887113834474 1.805979899497483 38.71999999999998 38.71999999999999
55 0.3611700161700163 1.8061809045226167 38.65499999999998 38.65499999999998
56 0.3590316227158333 1.8059045226130657 38.70499999999999 38.705
57 0.3619945654156181 1.8061557788944715 38.68499999999998 38.68499999999999
58 0.3596954444322865 1.806155778894473 38.66000000000001 38.660000000000004
59 0.35874822190611666 1.8062060301507568 38.67499999999999 38.67499999999998
60 0.36157657657657666 1.8060050251256297 38.695000000000014 38.69499999999998
61 0.3563334792282159 1.8061055276381888 38.655 38.654999999999994
62 0.3593735638472479 1.806206030150753 38.66500000000001 38.665
63 0.35846135609293517 1.8057537688442196 38.71500000000001 38.71499999999999
64 0.3615827771090927 1.8059547738693533 38.70999999999999 38.71000000000001
65 0.3609804136119926 1.806130653266334 38.694999999999986 38.69499999999996
66 0.36313491629281097 1.8062060301507505 38.68000000000001 38.67999999999999
67 0.3629764379764378 1.8061055276381943 38.695000000000014 38.69500000000002
68 0.36117408906882603 1.806105527638191 38.68000000000001 38.679999999999964
69 0.3600434037276144 1.8061306532663335 38.694999999999986 38.69500000000002
70 0.35566090381879845 1.806080402010047 38.695 38.69500000000001
