# index clusteringCoefficient averagePathLength inDegreeMean outDegreeMean
1 0.9399678602930636 4.6267123287671215 1.7642276422764231 1.7642276422764234
2 0.8059928794790037 4.35954938433327 2.9499999999999993 2.9499999999999984
3 0.7062785157265996 3.6848595848595855 5.204999999999998 5.205000000000002
4 0.6644358474581622 2.8687496468727094 8.019999999999998 8.019999999999994
5 0.6308782822369251 3.509866327180141 11.479999999999993 11.479999999999999
6 0.6091359626542409 2.6590902390849234 15.984999999999996 15.985000000000007
7 0.5403232416077263 2.276892148257232 20.190000000000015 20.190000000000005
8 0.4665818125442389 2.072287506505585 24.705 24.705000000000002
9 0.4064235174792457 1.9432579564489096 29.195000000000014 29.19499999999999
10 0.38321141347175847 1.8758922819224326 32.42000000000001 32.419999999999995
11 0.36965904197278454 1.847231079254138 34.605000000000025 34.605000000000004
12 0.3590478187856699 1.8312118970486946 35.50999999999999 35.50999999999998
13 0.3587260905385905 1.8340185777371736 35.77000000000001 35.770000000000024
14 0.35816430716430664 1.8337415721825232 35.96000000000001 35.959999999999994
15 0.3543016302016301 1.8304335749097245 36.080000000000005 36.08
16 0.34985600600600597 1.8218479331330009 36.355000000000025 36.354999999999976
17 0.34851201201201215 1.8206610944168047 36.51999999999999 36.51999999999996
18 0.3502653367653369 1.817529860357062 36.485 36.485
19 0.34866151866151845 1.8172015858185393 36.55500000000002 36.555000000000014
20 0.3495403260403264 1.817605616019801 36.525 36.525000000000006
21 0.346240479975774 1.8166207924042352 36.530000000000015 36.53000000000001
22 0.34939618189618166 1.816747051842123 36.51000000000001 36.50999999999999
23 0.3447078507078508 1.8165702886290758 36.52999999999998 36.530000000000015
24 0.3447320892320892 1.8164692810787595 36.490000000000016 36.490000000000045
25 0.3375137280137278 1.8164572864321589 36.68 36.67999999999999
26 0.3404493779493778 1.8176633165829146 36.68500000000001 36.68499999999999
27 0.3411404976404976 1.8192211055276346 36.69499999999999 36.694999999999986
28 0.3442432432432431 1.8181155778894458 36.669999999999995 36.670000000000016
29 0.34215250965250976 1.8164070351758808 36.755 36.754999999999995
30 0.3455905190905191 1.8166331658291384 36.76500000000002 36.76499999999998
31 0.34673573573573546 1.8167587939698493 36.715 36.714999999999996
32 0.34078485628485616 1.8163567839195958 36.66499999999999 36.66499999999999
33 0.3411636636636635 1.8160050251256252 36.705 36.705
34 0.3394676104676103 1.8162060301507517 36.675 36.67499999999998
35 0.3421801801801802 1.8165075376884423 36.66 36.65999999999999
36 0.3427389532389528 1.8163316582914566 36.72500000000001 36.72500000000002
37 0.3462233199586141 1.816381909547741 36.70500000000003 36.70500000000001
38 0.3428245388245387 1.8165577889447266 36.709999999999994 36.70999999999999
39 0.34242706992706995 1.8163567839196009 36.67 36.67
40 0.34234749034749035 1.8161557788944738 36.714999999999996 36.715000000000025
41 0.34147490347490356 1.8160050251256268 36.70500000000001 36.705000000000005
42 0.3423303303303301 1.8158542713567847 36.74499999999999 36.745000000000026
43 0.3443105963105965 1.816155778894476 36.709999999999994 36.71000000000002
44 0.3464517374517373 1.8160804020100463 36.725 36.72500000000001
45 0.34335413985413976 1.8162311557788882 36.710000000000015 36.709999999999965
46 0.34244272844272855 1.816256281407035 36.69000000000003 36.68999999999998
47 0.3413176748176748 1.8164824120603023 36.650000000000006 36.649999999999984
48 0.34551008151008106 1.8163316582914544 36.70500000000001 36.704999999999984
49 0.344672029172029 1.816658291457286 36.675000000000026 36.67499999999998
50 0.34317889317889305 1.8163065326633199 36.65499999999998 36.65499999999998
51 0.34318768768768726 1.8164824120603011 36.69500000000002 36.694999999999986
52 0.34251673101673086 1.8168341708542677 36.67499999999996 36.67499999999999
53 0.3473238953238952 1.81685929648241 36.67999999999997 36.68
54 0.34057486057486064 1.8167085427135725 36.66500000000002 36.66499999999998
55 0.3469350064350059 1.81683417085427 36.684999999999995 36.68500000000001
56 0.3435122265122261 1.8168592964824055 36.66500000000001 36.66499999999997
57 0.3468991848991849 1.81683417085427 36.68500000000001 36.68499999999999
58 0.3402183612183613 1.816381909547735 36.71000000000001 36.71000000000001
59 0.34079000429000417 1.8162814070351745 36.699999999999996 36.7
60 0.34093436293436286 1.8161557788944687 36.720000000000006 36.72000000000003
61 0.34244573144573137 1.8164572864321593 36.704999999999984 36.704999999999984
62 0.3403071643071642 1.8163065326633143 36.720000000000006 36.720000000000006
63 0.3446372801372798 1.8164321608040215 36.64999999999996 36.65000000000001
64 0.3449809094809091 1.8162562814070382 36.704999999999984 36.705000000000005
65 0.34276962676962647 1.8163819095477387 36.70499999999998 36.70499999999997
66 0.3419993564993567 1.8161809045226132 36.71999999999998 36.71999999999999
67 0.34337516087516057 1.8163065326633172 36.7 36.699999999999996
68 0.3437468897468897 1.8164572864321609 36.69999999999997 36.7
69 0.34455963105963106 1.8165075376884436 36.67499999999999 36.675000000000004
70 0.341724367224367 1.8163819095477376 36.70499999999999 36.70500000000002
